CodigoEstacion,NombreEstacion,Latitud,Longitud,Altitud,Categoria,Entidad,AreaOperativa,Departamento,Municipio,FechaInstalacion,FechaSuspension,IdParametro,Etiqueta,DescripcionSerie,Frecuencia,Fecha,Valor,Grado,Calificador,NivelAprobacion
37055010,AEROPUERTO SANTIAGO PÉREZ [37055010],7.0694444440,-70.73805556,128,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 08 - Santanderes-Arauca,Arauca,Arauca,15/05/1950 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,1954-10-01 00:00,300.3,50,,900
37055010,AEROPUERTO SANTIAGO PÉREZ [37055010],7.0694444440,-70.73805556,128,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 08 - Santanderes-Arauca,Arauca,Arauca,15/05/1950 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,1954-11-01 00:00,93.5,50,,900
37055010,AEROPUERTO SANTIAGO PÉREZ [37055010],7.0694444440,-70.73805556,128,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 08 - Santanderes-Arauca,Arauca,Arauca,15/05/1950 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,1954-12-01 00:00,0,50,,900
37055010,AEROPUERTO SANTIAGO PÉREZ [37055010],7.0694444440,-70.73805556,128,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 08 - Santanderes-Arauca,Arauca,Arauca,15/05/1950 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,1955-01-01 00:00,33.6,50,,900
37055010,AEROPUERTO SANTIAGO PÉREZ [37055010],7.0694444440,-70.73805556,128,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 08 - Santanderes-Arauca,Arauca,Arauca,15/05/1950 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,1955-02-01 00:00,58.7,50,,900
37055010,AEROPUERTO SANTIAGO PÉREZ [37055010],7.0694444440,-70.73805556,128,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 08 - Santanderes-Arauca,Arauca,Arauca,15/05/1950 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,1955-03-01 00:00,58.3,50,,900
37055010,AEROPUERTO SANTIAGO PÉREZ [37055010],7.0694444440,-70.73805556,128,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 08 - Santanderes-Arauca,Arauca,Arauca,15/05/1950 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,1955-04-01 00:00,188.6,50,,900
37055010,AEROPUERTO SANTIAGO PÉREZ [37055010],7.0694444440,-70.73805556,128,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 08 - Santanderes-Arauca,Arauca,Arauca,15/05/1950 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,1955-05-01 00:00,278.6,50,,900
37055010,AEROPUERTO SANTIAGO PÉREZ [37055010],7.0694444440,-70.73805556,128,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 08 - Santanderes-Arauca,Arauca,Arauca,15/05/1950 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,1955-06-01 00:00,298.4,50,,900
37055010,AEROPUERTO SANTIAGO PÉREZ [37055010],7.0694444440,-70.73805556,128,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 08 - Santanderes-Arauca,Arauca,Arauca,15/05/1950 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,1955-07-01 00:00,304.8,50,,900
