CodigoEstacion,NombreEstacion,Latitud,Longitud,Altitud,Categoria,Entidad,AreaOperativa,Departamento,Municipio,FechaInstalacion,FechaSuspension,IdParametro,Etiqueta,DescripcionSerie,Frecuencia,Fecha,Valor,Grado,Calificador,NivelAprobacion
35010020,ACACIAS [35010020],3.9946388890,-73.76558333,525,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 03 - Meta-Guaviare-Guainía,Meta,Acacías,15/04/1961 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,1984-02-01 00:00,357.1,50,,900
35010020,ACACIAS [35010020],3.9946388890,-73.76558333,525,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 03 - Meta-Guaviare-Guainía,Meta,Acacías,15/04/1961 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,1984-03-01 00:00,170.3,50,,900
35010020,ACACIAS [35010020],3.9946388890,-73.76558333,525,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 03 - Meta-Guaviare-Guainía,Meta,Acacías,15/04/1961 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,1984-04-01 00:00,437.5,50,,900
35010020,ACACIAS [35010020],3.9946388890,-73.76558333,525,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 03 - Meta-Guaviare-Guainía,Meta,Acacías,15/04/1961 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,1984-05-01 00:00,467.5,50,,900
35010020,ACACIAS [35010020],3.9946388890,-73.76558333,525,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 03 - Meta-Guaviare-Guainía,Meta,Acacías,15/04/1961 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,1984-06-01 00:00,674.9,50,,900
35010020,ACACIAS [35010020],3.9946388890,-73.76558333,525,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 03 - Meta-Guaviare-Guainía,Meta,Acacías,15/04/1961 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,1984-07-01 00:00,320,50,,900
35010020,ACACIAS [35010020],3.9946388890,-73.76558333,525,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 03 - Meta-Guaviare-Guainía,Meta,Acacías,15/04/1961 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,1984-08-01 00:00,472,50,,900
35010020,ACACIAS [35010020],3.9946388890,-73.76558333,525,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 03 - Meta-Guaviare-Guainía,Meta,Acacías,15/04/1961 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,1984-09-01 00:00,369,50,,900
35010020,ACACIAS [35010020],3.9946388890,-73.76558333,525,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 03 - Meta-Guaviare-Guainía,Meta,Acacías,15/04/1961 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,1984-10-01 00:00,479.5,50,,900
35010020,ACACIAS [35010020],3.9946388890,-73.76558333,525,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 03 - Meta-Guaviare-Guainía,Meta,Acacías,15/04/1961 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,1984-11-01 00:00,301.7,50,,900
35010020,ACACIAS [35010020],3.9946388890,-73.76558333,525,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 03 - Meta-Guaviare-Guainía,Meta,Acacías,15/04/1961 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,1984-12-01 00:00,122.9,50,,900
35010020,ACACIAS [35010020],3.9946388890,-73.76558333,525,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 03 - Meta-Guaviare-Guainía,Meta,Acacías,15/04/1961 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,1985-01-01 00:00,0,50,,900
35010020,ACACIAS [35010020],3.9946388890,-73.76558333,525,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 03 - Meta-Guaviare-Guainía,Meta,Acacías,15/04/1961 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,1985-02-01 00:00,7,50,,900
